cell_x,cell_y,world_x_m,world_y_m,hits
279,278,-13.411135,9.886631,100
280,277,-13.340692,9.880477,100
280,278,-13.372836,9.918775,100
280,279,-13.404980,9.957074,100
281,278,-13.334538,9.950919,100
184,269,-16.760187,6.488271,100
185,268,-16.689744,6.482117,100
185,269,-16.721888,6.520415,100
185,270,-16.754032,6.558713,100
186,269,-16.683590,6.552559,100
493,201,-2.740195,13.816459,100
494,200,-2.669753,13.810304,100
494,201,-2.701896,13.848603,100
494,202,-2.734040,13.886901,100
495,201,-2.663598,13.880747,100
370,396,-13.718966,17.330941,100
371,395,-13.648524,17.324786,100
371,396,-13.680668,17.363084,100
371,397,-13.712812,17.401383,100
372,396,-13.642370,17.395228,100
137,194,-16.149415,2.105126,100
138,193,-16.078973,2.098972,100
138,194,-16.111117,2.137270,100
138,195,-16.143261,2.175568,100
139,194,-16.072819,2.169414,100
237,281,-15.116099,8.651481,100
238,280,-15.045657,8.645326,100
238,281,-15.077801,8.683625,100
238,282,-15.109945,8.721923,100
239,281,-15.039502,8.715769,100
336,403,-15.246119,16.506135,100
337,402,-15.175677,16.499981,100
337,403,-15.207821,16.538279,100
337,404,-15.239965,16.576578,100
338,403,-15.169523,16.570423,100
142,272,-18.465151,5.253121,100
143,271,-18.394709,5.246966,100
143,272,-18.426853,5.285264,100
143,273,-18.458997,5.323563,100
144,272,-18.388554,5.317408,100
84,447,-26.311648,10.090991,100
85,446,-26.241206,10.084836,100
85,447,-26.273350,10.123135,100
85,448,-26.305494,10.161433,100
86,447,-26.235051,10.155279,100
542,279,-3.370801,18.378787,100
543,278,-3.300359,18.372632,100
543,279,-3.332503,18.410931,100
543,280,-3.364647,18.449229,100
544,279,-3.294204,18.443075,100
5,303,-24.708493,2.036650,100
6,302,-24.638051,2.030496,100
6,303,-24.670195,2.068794,100
6,304,-24.702339,2.107093,100
7,303,-24.631896,2.100938,100
225,572,-24.929568,19.410586,100
226,571,-24.859125,19.404431,100
226,572,-24.891269,19.442730,100
226,573,-24.923413,19.481028,100
227,572,-24.852971,19.474874,100
186,270,-16.715734,6.590857,100
186,271,-16.747878,6.629156,100
187,270,-16.677435,6.623001,100
506,176,-1.438717,13.276870,100
507,175,-1.368275,13.270716,100
507,176,-1.400419,13.309014,100
507,177,-1.432563,13.347313,100
508,176,-1.362120,13.341158,100
463,480,-12.857307,23.537392,100
464,479,-12.786865,23.531238,100
464,480,-12.819009,23.569536,100
464,481,-12.851153,23.607835,100
465,480,-12.780710,23.601680,100
383,371,-12.417489,16.791352,100
384,370,-12.347046,16.785198,100
384,371,-12.379190,16.823496,100
384,372,-12.411334,16.861794,100
385,371,-12.340892,16.855640,100
7,349,-26.110518,3.862664,100
8,348,-26.040075,3.856510,100
8,349,-26.072219,3.894808,100
8,350,-26.104363,3.933107,100
9,349,-26.033921,3.926952,100
555,334,-4.640839,20.903070,100
556,333,-4.570397,20.896915,100
556,334,-4.602541,20.935214,100
556,335,-4.634685,20.973512,100
557,334,-4.564242,20.967358,100
387,341,-11.299977,15.770976,100
388,340,-11.229534,15.764821,100
388,341,-11.261678,15.803120,100
388,342,-11.293822,15.841418,100
389,341,-11.223380,15.835264,100
332,405,-15.463601,16.454156,100
333,404,-15.393158,16.448002,100
333,405,-15.425302,16.486300,100
333,406,-15.457446,16.524599,100
334,405,-15.387004,16.518444,100
422,33,-0.059198,5.100109,100
423,32,0.011244,5.093954,100
423,33,-0.020900,5.132253,100
423,34,-0.053044,5.170551,100
424,33,0.017399,5.164397,100
173,152,-13.420628,1.653776,100
174,151,-13.350185,1.647621,100
174,152,-13.382329,1.685920,100
174,153,-13.414473,1.724218,100
175,152,-13.344031,1.718063,100
314,91,-6.059773,3.849870,100
315,90,-5.989331,3.843715,100
315,91,-6.021475,3.882014,100
315,92,-6.053619,3.920312,100
316,91,-5.983177,3.914158,100
348,4,-1.961105,1.610804,100
349,3,-1.890663,1.604649,100
349,4,-1.922807,1.642947,100
349,5,-1.954950,1.681246,100
350,4,-1.884508,1.675091,100
44,267,-22.057674,1.911522,100
45,266,-21.987231,1.905368,100
45,267,-22.019375,1.943666,100
45,268,-22.051519,1.981964,100
46,267,-21.981077,1.975810,100
553,373,-5.971050,22.332419,100
554,372,-5.900607,22.326265,100
554,373,-5.932751,22.364563,100
554,374,-5.964895,22.402862,100
555,373,-5.894453,22.396707,100
397,534,-17.120774,23.484005,100
398,533,-17.050332,23.477851,100
398,534,-17.082476,23.516149,100
398,535,-17.114620,23.554448,100
399,534,-17.044177,23.548293,100
1,305,-24.925975,1.984671,100
2,304,-24.855532,1.978517,100
2,305,-24.887676,2.016815,100
2,306,-24.919820,2.055114,100
3,305,-24.849378,2.048959,100
255,450,-19.859055,15.702500,100
256,449,-19.788612,15.696346,100
256,450,-19.820756,15.734644,100
256,451,-19.852900,15.772943,100
257,450,-19.782458,15.766788,100
317,282,-12.084372,11.261295,100
318,281,-12.013929,11.255140,100
318,282,-12.046073,11.293439,100
318,283,-12.078217,11.331737,100
319,282,-12.007775,11.325583,100
247,446,-20.036866,15.292155,100
248,445,-19.966424,15.286001,100
248,446,-19.998568,15.324299,100
248,447,-20.030711,15.362597,100
249,446,-19.960269,15.356443,100
222,273,-15.433423,7.862934,100
223,272,-15.362981,7.856780,100
223,273,-15.395125,7.895078,100
223,274,-15.427269,7.933377,100
224,273,-15.356827,7.927222,100
376,331,-11.399820,15.034409,100
377,330,-11.329377,15.028254,100
377,331,-11.361521,15.066553,100
377,332,-11.393665,15.104851,100
378,331,-11.323223,15.098697,100
389,342,-11.255524,15.873562,100
389,343,-11.287668,15.911861,100
390,342,-11.217225,15.905706,100
275,285,-13.789336,10.026144,100
276,284,-13.718894,10.019990,100
276,285,-13.751038,10.058288,100
276,286,-13.783181,10.096587,100
277,285,-13.712739,10.090432,100
424,34,-0.014745,5.202695,100
424,35,-0.046889,5.240993,100
425,34,0.023553,5.234839,100
180,276,-17.138388,6.627784,100
181,275,-17.067945,6.621630,100
181,276,-17.100089,6.659928,100
181,277,-17.132233,6.698226,100
182,276,-17.061791,6.692072,100
316,92,-6.015321,3.952456,100
316,93,-6.047465,3.990754,100
317,92,-5.977022,3.984600,100
131,271,-18.854289,4.861239,100
132,270,-18.783847,4.855084,100
132,271,-18.815991,4.893383,100
132,272,-18.848135,4.931681,100
133,271,-18.777693,4.925527,100
321,23,-3.605897,1.470587,100
322,22,-3.535454,1.464432,100
322,23,-3.567598,1.502730,100
322,24,-3.599742,1.541029,100
323,23,-3.529300,1.534874,100
110,477,-26.280208,12.075685,100
111,476,-26.209766,12.069531,100
111,477,-26.241910,12.107829,100
111,478,-26.274054,12.146127,100
112,477,-26.203611,12.139973,100
548,294,-3.623170,19.146126,100
549,293,-3.552728,19.139972,100
549,294,-3.584872,19.178270,100
549,295,-3.617016,19.216569,100
550,294,-3.546573,19.210414,100
555,374,-5.926597,22.435006,100
555,375,-5.958741,22.473304,100
556,374,-5.888298,22.467149,100
325,405,-15.731690,16.229149,100
325,406,-15.763833,16.267447,100
325,407,-15.795977,16.305745,100
326,406,-15.725535,16.299591,100
320,27,-3.772771,1.591636,100
321,26,-3.702328,1.585482,100
321,27,-3.734472,1.623780,100
321,28,-3.766616,1.662078,100
322,27,-3.696174,1.655924,100
265,91,-7.936395,2.274816,100
266,90,-7.865952,2.268662,100
266,91,-7.898096,2.306960,100
266,92,-7.930240,2.345259,100
267,91,-7.859798,2.339104,100
211,120,-10.936682,1.649697,100
212,119,-10.866240,1.643542,100
212,120,-10.898384,1.681841,100
212,121,-10.930528,1.720139,100
213,120,-10.860086,1.713985,100
355,393,-14.197010,16.733886,100
356,392,-14.126568,16.727732,100
356,393,-14.158712,16.766030,100
356,394,-14.190856,16.804329,100
357,393,-14.120414,16.798174,100
490,209,-3.112242,14.026414,100
491,208,-3.041799,14.020260,100
491,209,-3.073943,14.058558,100
491,210,-3.106087,14.096857,100
492,209,-3.035645,14.090702,100
226,279,-15.473094,8.221301,100
227,278,-15.402651,8.215146,100
227,279,-15.434795,8.253445,100
227,280,-15.466939,8.291743,100
228,279,-15.396497,8.285588,100
154,260,-17.619843,5.179267,100
155,259,-17.549401,5.173113,100
155,260,-17.581545,5.211411,100
155,261,-17.613688,5.249709,100
156,260,-17.543246,5.243555,100
448,63,-0.027758,7.084803,100
449,62,0.042684,7.078649,100
449,63,0.010540,7.116947,100
449,64,-0.021604,7.155245,100
450,63,0.048838,7.149091,100
259,276,-14.112815,9.167156,100
260,275,-14.042372,9.161001,100
260,276,-14.074516,9.199299,100
260,277,-14.106660,9.237598,100
261,276,-14.036218,9.231443,100
234,103,-9.509372,1.737935,100
235,102,-9.438930,1.731780,100
235,103,-9.471074,1.770079,100
235,104,-9.503218,1.808377,100
236,103,-9.432775,1.802223,100
321,108,-6.338132,4.725950,100
322,107,-6.267689,4.719796,100
322,108,-6.299833,4.758094,100
322,109,-6.331977,4.796392,100
323,108,-6.261535,4.790238,100
502,183,-1.816918,13.416383,100
503,182,-1.746476,13.410229,100
503,183,-1.778620,13.448527,100
503,184,-1.810764,13.486826,100
504,183,-1.740322,13.480671,100
123,272,-19.192820,4.642386,100
124,271,-19.122378,4.636231,100
124,272,-19.154522,4.674530,100
124,273,-19.186666,4.712828,100
125,272,-19.116224,4.706673,100
121,491,-26.308941,12.965446,100
122,490,-26.238499,12.959291,100
122,491,-26.270643,12.997590,100
122,492,-26.302787,13.035888,100
123,491,-26.232344,13.029734,100
551,304,-3.829714,19.625542,100
552,303,-3.759272,19.619388,100
552,304,-3.791416,19.657686,100
552,305,-3.823560,19.695985,100
553,304,-3.753117,19.689830,100
378,4,-0.812153,2.575122,100
379,3,-0.741711,2.568967,100
379,4,-0.773855,2.607266,100
379,5,-0.805999,2.645564,100
380,4,-0.735556,2.639410,100
459,78,-0.088635,8.012862,100
460,77,-0.018193,8.006708,100
460,78,-0.050337,8.045006,100
460,79,-0.082481,8.083305,100
461,78,-0.012038,8.077150,100
537,406,-7.644574,23.081963,100
538,405,-7.574132,23.075809,100
538,406,-7.606276,23.114107,100
538,407,-7.638420,23.152405,100
539,406,-7.567977,23.146251,100
370,0,-0.989965,2.164777,100
371,0,-0.951666,2.196921,100
371,1,-0.983810,2.235219,100
372,0,-0.913368,2.229065,100
300,579,-22.282196,22.089470,100
301,578,-22.211753,22.083316,100
301,579,-22.243897,22.121614,100
301,580,-22.276041,22.159913,100
302,579,-22.205599,22.153758,100
293,454,-18.532291,17.077164,100
294,453,-18.461849,17.071009,100
294,454,-18.493993,17.109308,100
294,455,-18.526137,17.147606,100
295,454,-18.455695,17.141452,100
316,29,-3.990252,1.539657,100
317,28,-3.919810,1.533503,100
317,29,-3.951954,1.571801,100
317,30,-3.984098,1.610099,100
318,29,-3.913655,1.603945,100
555,311,-3.901528,20.022207,100
556,310,-3.831086,20.016052,100
556,311,-3.863230,20.054351,100
556,312,-3.895374,20.092649,100
557,311,-3.824932,20.086495,100
261,277,-14.068362,9.269742,100
261,278,-14.100506,9.308040,100
262,277,-14.030063,9.301886,100
515,238,-3.086956,15.940666,100
516,237,-3.016514,15.934512,100
516,238,-3.048658,15.972810,100
516,239,-3.080802,16.011109,100
517,238,-3.010359,16.004954,100
358,291,-10.803433,12.923882,100
359,290,-10.732991,12.917727,100
359,291,-10.765135,12.956026,100
359,292,-10.797278,12.994324,100
360,291,-10.726836,12.988170,100
507,154,-0.693252,12.466450,100
508,153,-0.622810,12.460295,100
508,154,-0.654954,12.498594,100
508,155,-0.687098,12.536892,100
509,154,-0.616655,12.530738,100
169,275,-17.527526,6.235902,100
170,274,-17.457084,6.229748,100
170,275,-17.489228,6.268046,100
170,276,-17.521372,6.306345,100
171,275,-17.450929,6.300190,100
376,308,-10.660509,14.153546,100
377,307,-10.590067,14.147391,100
377,308,-10.622211,14.185690,100
377,309,-10.654354,14.223988,100
378,308,-10.583912,14.217833,100
146,520,-26.283656,14.879698,100
147,519,-26.213213,14.873543,100
147,520,-26.245357,14.911842,100
147,521,-26.277501,14.950140,100
